ndcg_5,1090,0.7437
ndcg_5,1091,0.7437
ndcg_5,1092,0.7438
ndcg_5,1093,0.7438
ndcg_5,1094,0.7439
ndcg_5,1095,0.7439
ndcg_5,1096,0.7439
ndcg_5,1097,0.7439
ndcg_5,1098,0.7440
ndcg_5,1099,0.7440
ndcg_5,11,0.7003
ndcg_5,110,0.7297
ndcg_5,1100,0.7439
ndcg_5,1101,0.7439
ndcg_5,1102,0.7439
ndcg_5,1103,0.7440
ndcg_5,1104,0.7441
ndcg_5,1105,0.7439
ndcg_5,1106,0.7438
ndcg_5,1107,0.7438
ndcg_5,1108,0.7439
ndcg_5,1109,0.7440
ndcg_5,111,0.7295
ndcg_5,1110,0.7439
ndcg_5,1111,0.7440
ndcg_5,1112,0.7440
ndcg_5,1113,0.7440
ndcg_5,1114,0.7440
ndcg_5,1115,0.7440
ndcg_5,1116,0.7440
ndcg_5,1117,0.7439
ndcg_5,1118,0.7440
ndcg_5,1119,0.7440
ndcg_5,112,0.7298
ndcg_5,1120,0.7440
ndcg_5,1121,0.7440
ndcg_5,1122,0.7440
ndcg_5,1123,0.7440
ndcg_5,1124,0.7440
ndcg_5,1125,0.7439
ndcg_5,1126,0.7441
ndcg_5,1127,0.7442
ndcg_5,1128,0.7443
ndcg_5,1129,0.7441
ndcg_5,113,0.7300
ndcg_5,1130,0.7441
ndcg_5,1131,0.7440
ndcg_5,1132,0.7441
ndcg_5,1133,0.7441
ndcg_5,1134,0.7441
ndcg_5,1135,0.7441
ndcg_5,1136,0.7441
ndcg_5,1137,0.7442
ndcg_5,1138,0.7441
ndcg_5,1139,0.7442
ndcg_5,114,0.7303
ndcg_5,1140,0.7440
ndcg_5,1141,0.7441
ndcg_5,1142,0.7440
ndcg_5,1143,0.7440
ndcg_5,1144,0.7441
ndcg_5,1145,0.7441
ndcg_5,1146,0.7440
ndcg_5,1147,0.7440
ndcg_5,1148,0.7441
ndcg_5,1149,0.7440
ndcg_5,115,0.7302
ndcg_5,1150,0.7439
ndcg_5,1151,0.7439
ndcg_5,1152,0.7438
ndcg_5,1153,0.7439
ndcg_5,1154,0.7440
ndcg_5,1155,0.7439
ndcg_5,1156,0.7439
ndcg_5,1157,0.7439
ndcg_5,1158,0.7438
ndcg_5,1159,0.7438
ndcg_5,116,0.7303
ndcg_5,1160,0.7438
ndcg_5,1161,0.7438
ndcg_5,1162,0.7438
ndcg_5,1163,0.7438
ndcg_5,1164,0.7437
ndcg_5,1165,0.7437
ndcg_5,1166,0.7437
ndcg_5,1167,0.7439
ndcg_5,1168,0.7440
ndcg_5,1169,0.7440
ndcg_5,117,0.7302
ndcg_5,1170,0.7440
ndcg_5,1171,0.7440
ndcg_5,1172,0.7439
ndcg_5,1173,0.7440
ndcg_5,1174,0.7439
ndcg_5,1175,0.7439
ndcg_5,1176,0.7440
ndcg_5,1177,0.7440
ndcg_5,1178,0.7441
ndcg_5,1179,0.7442
ndcg_5,118,0.7308
ndcg_5,1180,0.7442
ndcg_5,1181,0.7441
ndcg_5,1182,0.7441
ndcg_5,1183,0.7441
ndcg_5,1184,0.7440
ndcg_5,1185,0.7440
ndcg_5,1186,0.7440
ndcg_5,1187,0.7440
ndcg_5,1188,0.7440
ndcg_5,1189,0.7440
ndcg_5,119,0.7309
ndcg_5,1190,0.7440
ndcg_5,1191,0.7440
ndcg_5,1192,0.7441
ndcg_5,1193,0.7441
ndcg_5,1194,0.7440
ndcg_5,1195,0.7440
ndcg_5,1196,0.7439
ndcg_5,1197,0.7439
ndcg_5,1198,0.7439
ndcg_5,1199,0.7440
ndcg_5,12,0.7035
ndcg_5,120,0.7311
ndcg_5,1200,0.7440
ndcg_5,1201,0.7440
ndcg_5,1202,0.7439
ndcg_5,1203,0.7439
ndcg_5,1204,0.7440
ndcg_5,1205,0.7441
ndcg_5,1206,0.7441
ndcg_5,1207,0.7442
ndcg_5,1208,0.7441
ndcg_5,1209,0.7442
ndcg_5,121,0.7314
ndcg_5,1210,0.7443
ndcg_5,1211,0.7442
ndcg_5,1212,0.7441
ndcg_5,1213,0.7440
ndcg_5,1214,0.7440
ndcg_5,1215,0.7440
ndcg_5,1216,0.7440
ndcg_5,1217,0.7439
ndcg_5,1218,0.7439
ndcg_5,1219,0.7439
ndcg_5,122,0.7315
ndcg_5,1220,0.7439
ndcg_5,1221,0.7440
ndcg_5,1222,0.7439
ndcg_5,1223,0.7440
ndcg_5,1224,0.7440
ndcg_5,1225,0.7439
ndcg_5,1226,0.7440
ndcg_5,1227,0.7440
ndcg_5,1228,0.7441
ndcg_5,1229,0.7440
ndcg_5,123,0.7310
ndcg_5,1230,0.7441
ndcg_5,1231,0.7441
ndcg_5,1232,0.7440
ndcg_5,1233,0.7441
ndcg_5,1234,0.7442
ndcg_5,1235,0.7442
ndcg_5,1236,0.7442
ndcg_5,1237,0.7442
ndcg_5,1238,0.7442
ndcg_5,1239,0.7442
ndcg_5,124,0.7311
ndcg_5,1240,0.7442
ndcg_5,1241,0.7441
ndcg_5,1242,0.7441
ndcg_5,1243,0.7442
ndcg_5,1244,0.7441
ndcg_5,1245,0.7441
ndcg_5,1246,0.7442
ndcg_5,1247,0.7443
ndcg_5,1248,0.7443
ndcg_5,1249,0.7444
ndcg_5,125,0.7310
ndcg_5,1250,0.7444
ndcg_5,1251,0.7444
ndcg_5,1252,0.7443
ndcg_5,1253,0.7442
ndcg_5,1254,0.7441
ndcg_5,1255,0.7438
ndcg_5,1256,0.7439
ndcg_5,1257,0.7438
ndcg_5,1258,0.7439
ndcg_5,1259,0.7440
ndcg_5,126,0.7312
ndcg_5,1260,0.7439
ndcg_5,1261,0.7440
ndcg_5,1262,0.7439
ndcg_5,1263,0.7439
ndcg_5,1264,0.7439
ndcg_5,1265,0.7439
ndcg_5,1266,0.7439
ndcg_5,1267,0.7439
ndcg_5,1268,0.7439
ndcg_5,1269,0.7439
ndcg_5,127,0.7312
ndcg_5,1270,0.7440
ndcg_5,1271,0.7440
ndcg_5,1272,0.7440
ndcg_5,1273,0.7441
ndcg_5,1274,0.7441
ndcg_5,1275,0.7439
ndcg_5,1276,0.7438
ndcg_5,1277,0.7438
ndcg_5,1278,0.7437
ndcg_5,1279,0.7437
ndcg_5,128,0.7316
ndcg_5,1280,0.7438
ndcg_5,1281,0.7439
ndcg_5,1282,0.7439
ndcg_5,1283,0.7439
ndcg_5,1284,0.7440
ndcg_5,1285,0.7441
ndcg_5,1286,0.7440
ndcg_5,1287,0.7439
ndcg_5,1288,0.7440
ndcg_5,1289,0.7441
ndcg_5,129,0.7314
ndcg_5,1290,0.7441
ndcg_5,1291,0.7440
ndcg_5,1292,0.7440
ndcg_5,1293,0.7440
ndcg_5,1294,0.7440
ndcg_5,1295,0.7440
ndcg_5,1296,0.7440
ndcg_5,1297,0.7440
ndcg_5,1298,0.7440
ndcg_5,1299,0.7440
ndcg_5,13,0.7050
ndcg_5,130,0.7317
ndcg_5,1300,0.7440
ndcg_5,1301,0.7440
ndcg_5,1302,0.7440
ndcg_5,1303,0.7440
ndcg_5,1304,0.7441
ndcg_5,1305,0.7441
ndcg_5,1306,0.7443
ndcg_5,1307,0.7442
ndcg_5,1308,0.7442
ndcg_5,1309,0.7443
ndcg_5,131,0.7319
ndcg_5,1310,0.7443
ndcg_5,1311,0.7442
ndcg_5,1312,0.7441
ndcg_5,1313,0.7442
ndcg_5,1314,0.7441
ndcg_5,1315,0.7441
ndcg_5,1316,0.7442
ndcg_5,1317,0.7441
ndcg_5,1318,0.7442
ndcg_5,1319,0.7442
ndcg_5,132,0.7319
ndcg_5,1320,0.7441
ndcg_5,1321,0.7441
ndcg_5,1322,0.7442
ndcg_5,1323,0.7442
ndcg_5,1324,0.7441
ndcg_5,1325,0.7441
ndcg_5,1326,0.7441
ndcg_5,1327,0.7441
ndcg_5,1328,0.7441
ndcg_5,1329,0.7440
ndcg_5,133,0.7321
ndcg_5,1330,0.7440
ndcg_5,1331,0.7440
ndcg_5,1332,0.7440
ndcg_5,1333,0.7441
ndcg_5,1334,0.7440
ndcg_5,1335,0.7441
ndcg_5,1336,0.7440
ndcg_5,1337,0.7441
ndcg_5,1338,0.7443
ndcg_5,1339,0.7442
ndcg_5,134,0.7322
ndcg_5,1340,0.7443
ndcg_5,1341,0.7443
ndcg_5,1342,0.7443
ndcg_5,1343,0.7443
ndcg_5,1344,0.7444
ndcg_5,1345,0.7443
ndcg_5,1346,0.7443
ndcg_5,1347,0.7444
ndcg_5,1348,0.7445
ndcg_5,1349,0.7446
ndcg_5,135,0.7325
ndcg_5,1350,0.7445
ndcg_5,1351,0.7445
ndcg_5,1352,0.7445
ndcg_5,1353,0.7445
ndcg_5,1354,0.7445
ndcg_5,1355,0.7445
ndcg_5,1356,0.7445
ndcg_5,1357,0.7445
ndcg_5,1358,0.7446
ndcg_5,1359,0.7446
ndcg_5,136,0.7325
ndcg_5,1360,0.7447
ndcg_5,1361,0.7448
ndcg_5,1362,0.7447
ndcg_5,1363,0.7448
ndcg_5,1364,0.7449
ndcg_5,1365,0.7448
ndcg_5,1366,0.7448
ndcg_5,1367,0.7448
ndcg_5,1368,0.7449
ndcg_5,1369,0.7448
ndcg_5,137,0.7324
ndcg_5,1370,0.7448
ndcg_5,1371,0.7448
ndcg_5,1372,0.7448
ndcg_5,1373,0.7447
ndcg_5,1374,0.7447
ndcg_5,1375,0.7447
ndcg_5,1376,0.7447
ndcg_5,1377,0.7448
ndcg_5,1378,0.7448
ndcg_5,1379,0.7448
ndcg_5,138,0.7321
ndcg_5,1380,0.7449
ndcg_5,1381,0.7450
ndcg_5,1382,0.7452
ndcg_5,1383,0.7452
ndcg_5,1384,0.7451
ndcg_5,1385,0.7452
ndcg_5,1386,0.7452
ndcg_5,1387,0.7451
ndcg_5,1388,0.7451
ndcg_5,1389,0.7450
ndcg_5,139,0.7321
ndcg_5,1390,0.7452
ndcg_5,1391,0.7451
ndcg_5,1392,0.7451
ndcg_5,1393,0.7450
ndcg_5,1394,0.7450
ndcg_5,1395,0.7450
ndcg_5,1396,0.7448
ndcg_5,1397,0.7449
ndcg_5,1398,0.7448
ndcg_5,1399,0.7448
ndcg_5,14,0.7066
ndcg_5,140,0.7322
ndcg_5,1400,0.7448
ndcg_5,1401,0.7451
ndcg_5,1402,0.7452
ndcg_5,1403,0.7453
ndcg_5,1404,0.7453
ndcg_5,1405,0.7453
ndcg_5,1406,0.7453
ndcg_5,1407,0.7452
ndcg_5,1408,0.7452
ndcg_5,1409,0.7452
ndcg_5,141,0.7324
ndcg_5,1410,0.7452
ndcg_5,1411,0.7451
ndcg_5,1412,0.7452
ndcg_5,1413,0.7451
ndcg_5,1414,0.7450
ndcg_5,1415,0.7450
ndcg_5,1416,0.7449
ndcg_5,1417,0.7449
ndcg_5,1418,0.7450
ndcg_5,1419,0.7450
ndcg_5,142,0.7327
ndcg_5,1420,0.7450
ndcg_5,1421,0.7450
ndcg_5,1422,0.7450
ndcg_5,1423,0.7450
ndcg_5,1424,0.7450
ndcg_5,1425,0.7450
ndcg_5,1426,0.7451
ndcg_5,1427,0.7451
ndcg_5,1428,0.7451
ndcg_5,1429,0.7450
ndcg_5,143,0.7329
ndcg_5,1430,0.7450
ndcg_5,1431,0.7450
ndcg_5,1432,0.7450
ndcg_5,1433,0.7450
ndcg_5,1434,0.7449
ndcg_5,1435,0.7449
ndcg_5,1436,0.7450
ndcg_5,1437,0.7450
ndcg_5,1438,0.7449
ndcg_5,1439,0.7447
ndcg_5,144,0.7330
ndcg_5,1440,0.7447
ndcg_5,1441,0.7447
ndcg_5,1442,0.7448
ndcg_5,1443,0.7447
ndcg_5,1444,0.7447
ndcg_5,1445,0.7449
ndcg_5,1446,0.7450
ndcg_5,1447,0.7450
ndcg_5,1448,0.7450
ndcg_5,1449,0.7449
ndcg_5,145,0.7331
ndcg_5,1450,0.7449
ndcg_5,1451,0.7450
ndcg_5,1452,0.7449
ndcg_5,1453,0.7449
ndcg_5,1454,0.7450
ndcg_5,1455,0.7451
ndcg_5,1456,0.7451
ndcg_5,1457,0.7450
ndcg_5,1458,0.7451
ndcg_5,1459,0.7450
ndcg_5,146,0.7333
ndcg_5,1460,0.7450
ndcg_5,1461,0.7451
ndcg_5,1462,0.7451
ndcg_5,1463,0.7451
ndcg_5,1464,0.7453
ndcg_5,1465,0.7453
ndcg_5,1466,0.7453
ndcg_5,1467,0.7453
ndcg_5,1468,0.7452
ndcg_5,1469,0.7453
ndcg_5,147,0.7335
ndcg_5,1470,0.7453
ndcg_5,1471,0.7454
ndcg_5,1472,0.7454
ndcg_5,1473,0.7453
ndcg_5,1474,0.7454
ndcg_5,1475,0.7453
ndcg_5,1476,0.7454
ndcg_5,1477,0.7454
ndcg_5,1478,0.7453
ndcg_5,1479,0.7453
ndcg_5,148,0.7338
ndcg_5,1480,0.7454
ndcg_5,1481,0.7453
ndcg_5,1482,0.7454
ndcg_5,1483,0.7453
ndcg_5,1484,0.7454
ndcg_5,1485,0.7454
ndcg_5,1486,0.7454
ndcg_5,1487,0.7454
ndcg_5,1488,0.7454
ndcg_5,1489,0.7455
ndcg_5,149,0.7338
ndcg_5,1490,0.7456
ndcg_5,1491,0.7453
ndcg_5,1492,0.7453
ndcg_5,1493,0.7453
ndcg_5,1494,0.7456
ndcg_5,1495,0.7456
ndcg_5,1496,0.7456
ndcg_5,1497,0.7456
ndcg_5,1498,0.7454
ndcg_5,1499,0.7454
ndcg_5,15,0.7072
ndcg_5,150,0.7338
ndcg_5,1500,0.7454
ndcg_5,1501,0.7454
ndcg_5,1502,0.7454
ndcg_5,1503,0.7454
ndcg_5,1504,0.7453
ndcg_5,1505,0.7453
ndcg_5,1506,0.7453
ndcg_5,1507,0.7452
ndcg_5,1508,0.7450
ndcg_5,1509,0.7452
ndcg_5,151,0.7337
ndcg_5,1510,0.7453
ndcg_5,1511,0.7454
ndcg_5,1512,0.7455
ndcg_5,1513,0.7456
ndcg_5,1514,0.7455
ndcg_5,1515,0.7454
ndcg_5,1516,0.7453
ndcg_5,1517,0.7453
ndcg_5,1518,0.7453
ndcg_5,1519,0.7453
ndcg_5,152,0.7337
ndcg_5,1520,0.7454
ndcg_5,1521,0.7454
ndcg_5,1522,0.7453
ndcg_5,1523,0.7453
ndcg_5,1524,0.7452
ndcg_5,1525,0.7452
ndcg_5,1526,0.7453
ndcg_5,1527,0.7452
ndcg_5,1528,0.7452
ndcg_5,1529,0.7452
ndcg_5,153,0.7335
ndcg_5,1530,0.7453
ndcg_5,1531,0.7453
ndcg_5,1532,0.7453
ndcg_5,1533,0.7453
ndcg_5,1534,0.7453
ndcg_5,1535,0.7453
ndcg_5,1536,0.7452
ndcg_5,1537,0.7453
ndcg_5,1538,0.7453
ndcg_5,1539,0.7454
ndcg_5,154,0.7340
ndcg_5,1540,0.7453
ndcg_5,1541,0.7454
ndcg_5,1542,0.7454
ndcg_5,1543,0.7454
ndcg_5,1544,0.7456
ndcg_5,1545,0.7456
ndcg_5,1546,0.7455
ndcg_5,1547,0.7456
ndcg_5,1548,0.7456
ndcg_5,1549,0.7456
ndcg_5,155,0.7340
ndcg_5,1550,0.7456
ndcg_5,1551,0.7455
ndcg_5,1552,0.7455
ndcg_5,1553,0.7454
ndcg_5,1554,0.7454
ndcg_5,1555,0.7454
ndcg_5,1556,0.7454
ndcg_5,1557,0.7454
ndcg_5,1558,0.7454
ndcg_5,1559,0.7454
ndcg_5,156,0.7339
ndcg_5,1560,0.7455
ndcg_5,1561,0.7455
ndcg_5,1562,0.7456
ndcg_5,1563,0.7458
ndcg_5,1564,0.7459
ndcg_5,1565,0.7458
ndcg_5,1566,0.7458
ndcg_5,1567,0.7459
ndcg_5,1568,0.7459
ndcg_5,1569,0.7459
ndcg_5,157,0.7337
ndcg_5,1570,0.7459
ndcg_5,1571,0.7459
ndcg_5,1572,0.7459
ndcg_5,1573,0.7459
ndcg_5,1574,0.7460
ndcg_5,1575,0.7460
ndcg_5,1576,0.7459
ndcg_5,1577,0.7458
ndcg_5,1578,0.7458
ndcg_5,1579,0.7458
ndcg_5,158,0.7341
ndcg_5,1580,0.7458
ndcg_5,1581,0.7458
ndcg_5,1582,0.7458
ndcg_5,1583,0.7457
ndcg_5,1584,0.7458
ndcg_5,1585,0.7458
ndcg_5,1586,0.7458
ndcg_5,1587,0.7457
ndcg_5,1588,0.7457
ndcg_5,1589,0.7458
ndcg_5,159,0.7341
ndcg_5,1590,0.7458
ndcg_5,1591,0.7456
ndcg_5,1592,0.7457
ndcg_5,1593,0.7457
ndcg_5,1594,0.7457
ndcg_5,1595,0.7457
ndcg_5,1596,0.7456
ndcg_5,1597,0.7456
ndcg_5,1598,0.7455
ndcg_5,1599,0.7456
ndcg_5,16,0.7080
ndcg_5,160,0.7342
ndcg_5,1600,0.7456
ndcg_5,1601,0.7457
ndcg_5,1602,0.7457
ndcg_5,1603,0.7458
ndcg_5,1604,0.7457
ndcg_5,1605,0.7457
ndcg_5,1606,0.7456
ndcg_5,1607,0.7455
ndcg_5,1608,0.7456
ndcg_5,1609,0.7456
ndcg_5,161,0.7343
ndcg_5,1610,0.7457
ndcg_5,1611,0.7457
ndcg_5,1612,0.7458
ndcg_5,1613,0.7459
ndcg_5,1614,0.7458
ndcg_5,1615,0.7458
ndcg_5,1616,0.7459
ndcg_5,1617,0.7459
ndcg_5,1618,0.7458
ndcg_5,1619,0.7457
ndcg_5,162,0.7343
ndcg_5,1620,0.7456
ndcg_5,1621,0.7457
ndcg_5,1622,0.7457
ndcg_5,1623,0.7457
ndcg_5,1624,0.7456
ndcg_5,1625,0.7455
ndcg_5,1626,0.7454
ndcg_5,1627,0.7454
ndcg_5,1628,0.7454
ndcg_5,1629,0.7453
ndcg_5,163,0.7344
ndcg_5,1630,0.7454
ndcg_5,1631,0.7453
ndcg_5,1632,0.7453
ndcg_5,1633,0.7454
ndcg_5,1634,0.7453
ndcg_5,1635,0.7453
ndcg_5,1636,0.7454
ndcg_5,1637,0.7453
ndcg_5,1638,0.7453
ndcg_5,1639,0.7454
ndcg_5,164,0.7344
ndcg_5,1640,0.7454
ndcg_5,1641,0.7454
ndcg_5,1642,0.7454
ndcg_5,1643,0.7454
ndcg_5,1644,0.7453
ndcg_5,1645,0.7453
ndcg_5,1646,0.7453
ndcg_5,1647,0.7452
ndcg_5,1648,0.7452
ndcg_5,1649,0.7452
ndcg_5,165,0.7346
ndcg_5,1650,0.7453
ndcg_5,1651,0.7453
ndcg_5,1652,0.7453
ndcg_5,1653,0.7452
ndcg_5,1654,0.7452
ndcg_5,1655,0.7453
ndcg_5,1656,0.7453
ndcg_5,1657,0.7453
ndcg_5,1658,0.7452
ndcg_5,1659,0.7452
ndcg_5,166,0.7347
ndcg_5,1660,0.7451
ndcg_5,1661,0.7451
ndcg_5,1662,0.7453
ndcg_5,1663,0.7453
ndcg_5,1664,0.7454
ndcg_5,1665,0.7453
ndcg_5,1666,0.7454
ndcg_5,1667,0.7455
ndcg_5,1668,0.7454
ndcg_5,1669,0.7453
ndcg_5,167,0.7348
ndcg_5,1670,0.7454
ndcg_5,1671,0.7454
ndcg_5,1672,0.7454
ndcg_5,1673,0.7455
ndcg_5,1674,0.7454
ndcg_5,1675,0.7453
ndcg_5,1676,0.7453
ndcg_5,1677,0.7451
ndcg_5,1678,0.7452
ndcg_5,1679,0.7452
ndcg_5,168,0.7348
ndcg_5,1680,0.7452
ndcg_5,1681,0.7452
ndcg_5,1682,0.7453
ndcg_5,1683,0.7452
ndcg_5,1684,0.7452
ndcg_5,1685,0.7452
ndcg_5,1686,0.7451
ndcg_5,1687,0.7451
ndcg_5,1688,0.7452
ndcg_5,1689,0.7451
ndcg_5,169,0.7352
ndcg_5,1690,0.7451
ndcg_5,1691,0.7451
ndcg_5,1692,0.7452
ndcg_5,1693,0.7452
ndcg_5,1694,0.7451
ndcg_5,1695,0.7451
ndcg_5,1696,0.7450
ndcg_5,1697,0.7450
ndcg_5,1698,0.7449
ndcg_5,1699,0.7450
ndcg_5,17,0.7084
ndcg_5,170,0.7352
ndcg_5,1700,0.7450
ndcg_5,1701,0.7452
ndcg_5,1702,0.7452
ndcg_5,1703,0.7452
ndcg_5,1704,0.7453
ndcg_5,1705,0.7452
ndcg_5,1706,0.7451
ndcg_5,1707,0.7451
ndcg_5,1708,0.7452
ndcg_5,1709,0.7451
ndcg_5,171,0.7351
ndcg_5,1710,0.7452
ndcg_5,1711,0.7451
ndcg_5,1712,0.7451
ndcg_5,1713,0.7452
ndcg_5,1714,0.7452
ndcg_5,1715,0.7452
ndcg_5,1716,0.7452
ndcg_5,1717,0.7452
ndcg_5,1718,0.7452
ndcg_5,1719,0.7452
ndcg_5,172,0.7353
ndcg_5,1720,0.7451
ndcg_5,1721,0.7451
ndcg_5,1722,0.7452
ndcg_5,1723,0.7452
ndcg_5,1724,0.7453
ndcg_5,1725,0.7453
ndcg_5,1726,0.7453
ndcg_5,1727,0.7452
ndcg_5,1728,0.7453
ndcg_5,1729,0.7453
ndcg_5,173,0.7354
ndcg_5,1730,0.7452
ndcg_5,1731,0.7451
ndcg_5,1732,0.7452
ndcg_5,1733,0.7451
ndcg_5,1734,0.7451
ndcg_5,1735,0.7451
ndcg_5,1736,0.7450
ndcg_5,1737,0.7450
ndcg_5,1738,0.7451
ndcg_5,1739,0.7451
ndcg_5,174,0.7352
ndcg_5,1740,0.7450
ndcg_5,1741,0.7450
ndcg_5,1742,0.7450
ndcg_5,1743,0.7449
ndcg_5,1744,0.7449
ndcg_5,1745,0.7450
ndcg_5,1746,0.7450
ndcg_5,1747,0.7450
ndcg_5,1748,0.7450
ndcg_5,1749,0.7450
ndcg_5,175,0.7352
ndcg_5,1750,0.7450
ndcg_5,1751,0.7451
ndcg_5,1752,0.7450
ndcg_5,1753,0.7451
ndcg_5,1754,0.7450
ndcg_5,1755,0.7450
ndcg_5,1756,0.7450
ndcg_5,1757,0.7450
ndcg_5,1758,0.7450
ndcg_5,1759,0.7452
ndcg_5,176,0.7355
ndcg_5,1760,0.7452
ndcg_5,1761,0.7452
ndcg_5,1762,0.7452
ndcg_5,1763,0.7453
ndcg_5,1764,0.7453
ndcg_5,1765,0.7454
ndcg_5,1766,0.7453
ndcg_5,1767,0.7453
ndcg_5,1768,0.7453
ndcg_5,1769,0.7454
ndcg_5,177,0.7356
ndcg_5,1770,0.7455
ndcg_5,1771,0.7454
ndcg_5,1772,0.7452
ndcg_5,1773,0.7452
ndcg_5,1774,0.7452
ndcg_5,1775,0.7451
ndcg_5,1776,0.7450
ndcg_5,1777,0.7452
ndcg_5,1778,0.7453
ndcg_5,1779,0.7454
ndcg_5,178,0.7355
ndcg_5,1780,0.7453
ndcg_5,1781,0.7454
ndcg_5,1782,0.7455
ndcg_5,1783,0.7457
ndcg_5,1784,0.7456
ndcg_5,1785,0.7455
ndcg_5,1786,0.7455
ndcg_5,1787,0.7455
ndcg_5,1788,0.7455
ndcg_5,1789,0.7456
ndcg_5,179,0.7356
ndcg_5,1790,0.7455
ndcg_5,1791,0.7456
ndcg_5,1792,0.7456
ndcg_5,1793,0.7456
ndcg_5,1794,0.7456
ndcg_5,1795,0.7455
ndcg_5,1796,0.7455
ndcg_5,1797,0.7456
ndcg_5,1798,0.7456
ndcg_5,1799,0.7456
ndcg_5,18,0.7095
ndcg_5,180,0.7357
ndcg_5,1800,0.7456
ndcg_5,1801,0.7455
ndcg_5,1802,0.7456
ndcg_5,1803,0.7455
ndcg_5,1804,0.7455
ndcg_5,1805,0.7455
ndcg_5,1806,0.7455
ndcg_5,1807,0.7455
ndcg_5,1808,0.7455
ndcg_5,1809,0.7455
ndcg_5,181,0.7357
ndcg_5,1810,0.7454
ndcg_5,1811,0.7454
ndcg_5,1812,0.7454
ndcg_5,1813,0.7454
ndcg_5,1814,0.7453
ndcg_5,1815,0.7454
ndcg_5,1816,0.7453
ndcg_5,1817,0.7454
ndcg_5,1818,0.7455
ndcg_5,1819,0.7455
ndcg_5,182,0.7358
ndcg_5,1820,0.7455
ndcg_5,1821,0.7456
ndcg_5,1822,0.7456
ndcg_5,1823,0.7455
ndcg_5,1824,0.7455
ndcg_5,1825,0.7455
ndcg_5,1826,0.7454
ndcg_5,1827,0.7454
ndcg_5,1828,0.7455
ndcg_5,1829,0.7455
ndcg_5,183,0.7360
ndcg_5,1830,0.7454
ndcg_5,1831,0.7455
ndcg_5,1832,0.7455
ndcg_5,1833,0.7455
ndcg_5,1834,0.7455
ndcg_5,1835,0.7456
ndcg_5,1836,0.7457
ndcg_5,1837,0.7455
ndcg_5,1838,0.7455
ndcg_5,1839,0.7454
ndcg_5,184,0.7361
ndcg_5,1840,0.7454
ndcg_5,1841,0.7454
ndcg_5,1842,0.7455
ndcg_5,1843,0.7455
