alpha,topic,trisk,pvalue
0.0,25160,-1.3108,0.19
0.0,25161,0.4822,0.63
0.0,25162,0.0,1.0
0.0,25163,0.1797,0.857
0.0,25164,3.409,0.0007
0.0,25165,0.3859,0.7
0.0,25166,1.8546,0.0637
0.0,25167,0.6938,0.488
0.0,25168,0.7985,0.425
0.0,25169,0.9339,0.35
0.0,25170,0.4911,0.623
0.0,25171,1.0418,0.298
0.0,25173,0.0,1.0
0.0,25174,1.8306,0.0672
0.0,25175,0.0,1.0
0.0,25176,1.5163,0.129
0.0,25177,0.7443,0.457
0.0,25178,0.9647,0.335
0.0,25179,-0.4332,0.665
0.0,25180,-0.875,0.382
0.0,25181,0.709,0.478
0.0,25182,0.8841,0.377
0.0,25183,0.5323,0.595
0.0,25184,-0.1294,0.897
0.0,25185,0.181,0.856
0.0,25186,0.8976,0.369
0.0,25187,2.6421,0.0083
0.0,25188,0.059,0.953
0.0,25189,0.9747,0.33
0.0,25190,3.5073,0.0005
0.0,25191,-1.2423,0.214
0.0,25192,0.9056,0.365
0.0,25193,1.2359,0.217
0.0,25194,-0.122,0.903
0.0,25195,-1.4972,0.134
0.0,25196,0.4273,0.669
0.0,25197,0.0,1.0
0.0,25198,1.6634,0.0963
0.0,25199,0.2322,0.816
0.0,25200,2.1147,0.0345
0.0,25201,-0.3017,0.763
0.0,25202,-1.2968,0.195
0.0,25203,-0.3465,0.729
0.0,25204,0.5681,0.57
0.0,25205,0.0757,0.94
0.0,25206,0.4037,0.686
0.0,25207,0.5297,0.596
0.0,25208,0.3157,0.752
0.0,25209,1.1047,0.269
0.0,25210,1.7141,0.0866
0.0,25211,2.3112,0.0209
0.0,25212,-0.0839,0.933
0.0,25213,0.7516,0.452
0.0,25214,-0.8567,0.392
0.0,25215,0.7113,0.477
0.0,25216,1.3586,0.174
0.0,25217,0.6942,0.488
0.0,25218,2.6733,0.0075
0.0,25219,0.3712,0.711
0.0,25220,-1.5377,0.124
0.0,25221,1.3121,0.19
0.0,25222,1.9082,0.0564
0.0,25223,0.6587,0.51
0.0,25224,0.0,1.0
0.0,25225,1.3396,0.18
0.0,25226,-1.8411,0.0657
0.0,25227,0.1463,0.884
0.0,25228,-0.1256,0.9
0.0,25229,1.7759,0.0758
0.0,25230,0.4159,0.677
0.0,25231,0.4488,0.654
0.0,25232,1.2822,0.2
0.0,25233,0.7511,0.453
0.0,25234,-0.2685,0.788
0.0,25235,-0.5392,0.59
0.0,25236,0.4274,0.669
0.0,25237,0.7904,0.429
0.0,25238,-1.1378,0.255
0.0,25239,-0.2569,0.797
0.0,25240,0.3064,0.759
0.0,25241,1.0347,0.301
0.0,25242,0.8314,0.406
0.0,25243,1.4787,0.139
0.0,25244,1.5954,0.111
0.0,25245,0.6185,0.536
0.0,25246,0.7037,0.482
0.0,25247,-1.4271,0.154
0.0,25248,0.0,1.0
0.0,25249,0.0,1.0
0.0,25250,0.7404,0.459
0.0,25251,0.1506,0.88
0.0,25252,0.0,1.0
0.0,25253,-1.1056,0.269
0.0,25254,1.7008,0.089
0.0,25255,0.1303,0.896
0.0,25256,-0.0695,0.945
0.0,25257,0.927,0.354
0.0,25258,0.6958,0.487
0.0,25259,0.4288,0.668
0.0,25260,0.0,1.0
0.0,25261,0.4687,0.639
0.0,25262,-1.1246,0.261
0.0,25265,-1.0755,0.282
0.0,25267,1.686,0.0918
0.0,25269,0.8317,0.406
0.0,25271,0.308,0.758
0.0,25274,0.1398,0.889
0.0,25275,1.1697,0.242
0.0,25276,0.0,1.0
0.0,25278,-0.0502,0.96
0.0,25280,0.6244,0.532
0.0,25281,-0.3306,0.741
0.0,25282,0.0,1.0
0.0,25284,0.0771,0.939
0.0,25285,-1.2176,0.223
0.0,25286,0.5208,0.603
0.0,25287,0.0,1.0
0.0,25288,0.1399,0.889
0.0,25289,0.8305,0.406
0.0,25290,0.618,0.537
0.0,25291,0.406,0.685
0.0,25292,0.6906,0.49
0.0,25293,-2.8388,0.0045
0.0,25294,0.1533,0.878
0.0,25295,0.0,1.0
0.0,25296,0.0,1.0
0.0,25297,2.9741,0.003
0.0,25298,0.0,1.0
0.0,25299,1.0794,0.28
0.0,25300,1.237,0.216
0.0,25301,0.0,1.0
0.0,25303,1.8058,0.071
0.0,25305,-0.0239,0.981
0.0,25306,0.6899,0.49
0.0,25307,0.4288,0.668
0.0,25308,1.6866,0.0917
0.0,25309,1.3637,0.173
0.0,25310,1.236,0.217
0.0,25311,1.55,0.121
0.0,25312,0.3615,0.718
0.0,25313,0.0,1.0
0.0,25314,-0.2796,0.78
0.0,25315,1.5586,0.119
0.0,25316,0.0,1.0
0.0,25317,1.3424,0.18
0.0,25318,-0.4273,0.669
0.0,25319,-1.0549,0.292
0.0,25320,-0.3265,0.744
0.0,25321,0.2719,0.786
0.0,25322,0.3114,0.756
0.0,25323,0.0,1.0
0.0,25324,2.8555,0.0043
0.0,25325,-0.3466,0.729
0.0,25326,1.2966,0.195
0.0,25327,0.1737,0.862
0.0,25328,0.3793,0.704
0.0,25329,0.0,1.0
0.0,25330,0.0,1.0
0.0,25331,2.2093,0.0272
0.0,25332,0.568,0.57
0.0,25333,1.2979,0.194
0.0,25334,0.0336,0.973
0.0,25335,-0.4488,0.654
0.0,25336,0.2029,0.839
0.0,25337,0.0,1.0
0.0,25338,1.1865,0.235
0.0,25339,1.0577,0.29
0.0,25340,-1.3342,0.182
0.0,25341,-0.2194,0.826
0.0,25342,0.1991,0.842
0.0,25343,0.0,1.0
0.0,25344,-1.5804,0.114
0.0,25345,0.5824,0.56
0.0,25346,0.0,1.0
0.0,25347,0.0,1.0
0.0,25348,0.0,1.0
0.0,25349,0.1164,0.907
0.0,25350,0.0,1.0
0.0,25351,0.7199,0.472
0.0,25352,0.3472,0.728
0.0,25354,0.0,1.0
0.0,25355,0.0,1.0
0.0,25356,-0.7243,0.469
0.0,25357,0.0345,0.972
0.0,25358,0.1479,0.882
0.0,25359,1.2012,0.23
0.0,25360,0.0,1.0
0.0,25361,0.5323,0.595
0.0,25362,0.0,1.0
0.0,25363,0.3329,0.739
0.0,25364,2.5336,0.0113
0.0,25365,0.8063,0.42
0.0,25366,0.4582,0.647
0.0,25367,-3.5576,0.0004
0.0,25368,-1.2966,0.195
0.0,25369,1.6999,0.0892
0.0,25370,-0.2428,0.808
0.0,25371,1.1697,0.242
0.0,25374,1.0142,0.311
0.0,25375,0.9907,0.322
0.0,25376,-0.1696,0.865
0.0,25377,2.799,0.0051
0.0,25378,-0.0465,0.963
0.0,25379,-1.1367,0.256
0.0,25380,-0.3079,0.758
0.0,25381,0.3063,0.759
0.0,25382,0.0,1.0
0.0,25383,2.0175,0.0437
0.0,25384,0.0,1.0
0.0,25385,1.6994,0.0893
0.0,25386,0.0628,0.95
0.0,25387,-0.0649,0.948
0.0,25388,-0.5523,0.581
0.0,25389,0.5523,0.581
0.0,25390,0.7798,0.436
0.0,25391,-1.4604,0.144
0.0,25392,-1.5247,0.127
0.0,25393,0.0,1.0
0.0,25394,0.3877,0.698
0.0,25395,0.3607,0.718
0.0,25396,0.0,1.0
0.0,25397,0.0,1.0
0.0,25398,0.7985,0.425
0.0,25399,0.0,1.0
0.0,25400,-1.0794,0.28
0.0,25401,0.0,1.0
0.0,25402,1.02,0.308
0.0,25403,0.0,1.0
0.0,25404,0.0,1.0
0.0,25405,0.0151,0.988
0.0,25406,1.0947,0.274
0.0,25407,-0.216,0.829
0.0,25408,0.406,0.685
0.0,25409,0.769,0.442
0.0,25410,0.734,0.463
0.0,25411,0.7005,0.484
0.0,25412,0.077,0.939
0.0,25413,0.9515,0.341
0.0,25414,-1.653,0.0984
0.0,25415,2.0317,0.0422
0.0,25416,-1.1075,0.268
0.0,25417,0.9035,0.366
0.0,25418,2.7332,0.0063
0.0,25419,0.0,1.0
0.0,25420,0.4933,0.622
0.0,25421,0.0,1.0
0.0,25422,-0.0939,0.925
0.0,25423,0.1246,0.901
0.0,25424,0.5737,0.566
0.0,25425,1.2591,0.208
0.0,25426,0.6185,0.536
0.0,25427,0.0,1.0
0.0,25428,0.0,1.0
0.0,25429,0.0,1.0
0.0,25430,0.6399,0.522
0.0,25431,0.1715,0.864
0.0,25432,0.6018,0.547
0.0,25433,0.3022,0.763
0.0,25434,0.0,1.0
0.0,25435,1.544,0.123
0.0,25436,0.1048,0.917
0.0,25437,-0.2023,0.84
0.0,25438,-1.0105,0.312
0.0,25439,-0.5634,0.573
0.0,25440,-0.0671,0.947
0.0,25442,0.8168,0.414
0.0,25443,0.4256,0.67
0.0,25444,-0.36,0.719
0.0,25445,0.0,1.0
0.0,25446,0.595,0.552
0.0,25447,-0.4839,0.628
0.0,25448,-0.0365,0.971
0.0,25449,0.8154,0.415
0.0,25450,-0.8577,0.391
0.0,25451,1.7683,0.0771
0.0,25453,-0.8245,0.41
0.0,25454,0.5718,0.567
0.0,25455,0.2259,0.821
0.0,25456,0.4799,0.631
0.0,25457,2.6761,0.0075
0.0,25458,2.1547,0.0312
0.0,25459,0.0519,0.959
0.0,25460,0.6929,0.488
0.0,25461,-0.0857,0.932
0.0,25462,1.1462,0.252
0.0,25463,0.2689,0.788
0.0,25464,0.4652,0.642
0.0,25465,0.0,1.0
0.0,25466,-1.3232,0.186
0.0,25467,0.0,1.0
0.0,25468,0.618,0.537
0.0,25469,-0.0857,0.932
0.0,25470,0.4562,0.648
0.0,25471,0.7576,0.449
0.0,25472,-1.8228,0.0684
0.0,25473,-0.2138,0.831
0.0,25474,-0.1714,0.864
0.0,25475,0.0456,0.964
0.0,25477,0.9728,0.331
0.0,25478,1.936,0.0529
0.0,25479,0.0,1.0
0.0,25480,2.3203,0.0204
0.0,25481,-1.0348,0.301
0.0,25483,1.7216,0.0852
0.0,25484,-0.6585,0.51
0.0,25485,0.4505,0.652
0.0,25486,0.8305,0.406
0.0,25487,0.0,1.0
0.0,25488,0.7635,0.445
0.0,25489,1.9909,0.0465
0.0,25490,0.0582,0.954
0.0,25491,0.0,1.0
0.0,25492,1.6382,0.101
0.0,25493,0.3076,0.758
0.0,25494,1.2239,0.221
0.0,25495,0.0458,0.963
0.0,25496,0.7655,0.444
0.0,25497,-0.596,0.551
0.0,25498,0.39,0.697
0.0,25499,0.0,1.0
0.0,25500,0.0,1.0
0.0,25501,1.0556,0.291
0.0,25502,1.0961,0.273
0.0,25503,0.0,1.0
0.0,25504,-1.5022,0.133
0.0,25505,1.4248,0.154
0.0,25506,-0.626,0.531
0.0,25507,2.2404,0.0251
0.0,25508,0.5906,0.555
0.0,25509,-0.1851,0.853
0.0,25510,1.5067,0.132
0.0,25511,0.8973,0.37
0.0,25512,0.0,1.0
0.0,25513,-0.0542,0.957
0.0,25514,0.622,0.534
0.0,25515,0.0,1.0
0.0,25516,0.0,1.0
0.0,25517,0.0,1.0
0.0,25518,0.2391,0.811
0.0,25519,0.6261,0.531
0.0,25522,0.4256,0.67
0.0,25523,-0.0665,0.947
0.0,25524,-2.1719,0.0299
0.0,25525,-0.0771,0.939
0.0,25526,-0.0157,0.987
0.0,25527,-0.3306,0.741
0.0,25528,0.0,1.0
0.0,25529,0.431,0.666
0.0,25530,2.9011,0.0037
0.0,25531,-0.4925,0.622
0.0,25532,-0.0648,0.948
0.0,25533,0.2475,0.805
0.0,25534,0.0812,0.935
0.0,25535,-0.6399,0.522
0.0,25536,-0.8719,0.383
0.0,25537,0.0,1.0
0.0,25538,0.3476,0.728
0.0,25539,2.0169,0.0437
0.0,25540,0.0676,0.946
0.0,25541,-1.0053,0.315
0.0,25542,0.4932,0.622
0.0,25543,0.0033,0.997
0.0,25544,0.9917,0.321
0.0,25545,-0.2158,0.829
0.0,25546,0.0,1.0
0.0,25547,3.6448,0.0003
0.0,25548,1.854,0.0638
0.0,25549,0.0,1.0
0.0,25550,0.8255,0.409
0.0,25551,0.9561,0.339
0.0,25552,0.0,1.0
0.0,25553,0.7798,0.436
0.0,25554,1.6735,0.0943
0.0,25555,1.9358,0.0529
0.0,25556,0.0,1.0
0.0,25557,1.1697,0.242
0.0,25558,1.4111,0.158
0.0,25559,0.8458,0.398
0.0,25560,0.0,1.0
0.0,25562,0.7373,0.461
0.0,25563,0.4781,0.633
0.0,25564,0.0,1.0
0.0,25565,1.1661,0.244
0.0,25566,0.0,1.0
0.0,25567,-0.1715,0.864
0.0,25568,0.0702,0.944
0.0,25569,-0.7798,0.436
0.0,25570,1.368,0.171
0.0,25571,0.0,1.0
0.0,25572,-1.2826,0.2
0.0,25573,-0.1976,0.843
0.0,25574,-1.2826,0.2
0.0,25575,0.0,1.0
0.0,25576,1.9716,0.0487
0.0,25577,0.0,1.0
0.0,25578,0.4757,0.634
0.0,25579,1.3795,0.168
0.0,25580,-0.9408,0.347
0.0,25581,-0.8453,0.398
0.0,25582,0.3403,0.734
0.0,25583,0.0,1.0
0.0,25584,0.0,1.0
0.0,25585,0.0,1.0
0.0,25586,1.854,0.0638
0.0,25587,0.0,1.0
0.0,25588,0.524,0.6
0.0,25589,0.7161,0.474
0.0,25590,1.2957,0.195
0.0,25591,-0.2934,0.769
0.0,25592,0.5392,0.59
0.0,25594,0.0,1.0
0.0,25596,0.3666,0.714
0.0,25597,-1.0961,0.273
0.0,25598,-1.0888,0.276
0.0,25599,0.6976,0.485
0.0,25600,-1.479,0.139
0.0,25602,-0.1644,0.869
0.0,25603,0.1747,0.861
0.0,25604,0.0,1.0
0.0,25606,0.1715,0.864
0.0,25607,0.5833,0.56
0.0,25608,0.8998,0.368
0.0,25609,0.0543,0.957
0.0,25610,0.5596,0.576
0.0,25611,2.7577,0.0058
0.0,25613,-0.4482,0.654
0.0,25615,0.1087,0.913
0.0,25616,-0.7581,0.448
0.0,25617,-2.2093,0.0272
0.0,25618,2.4426,0.0146
0.0,25619,0.1578,0.875
0.0,25620,-1.3189,0.187
0.0,25621,-0.3556,0.722
0.0,25622,-0.0872,0.931
0.0,25623,0.0,1.0
0.0,25624,0.3473,0.728
0.0,25625,-0.81,0.418
0.0,25626,0.3683,0.713
0.0,25627,0.4628,0.644
0.0,25628,-0.0102,0.992
0.0,25629,0.3789,0.705
0.0,25630,-1.6718,0.0946
0.0,25631,0.3971,0.691
0.0,25632,0.3788,0.705
0.0,25633,0.2029,0.839
0.0,25634,0.7113,0.477
0.0,25635,1.6214,0.105
0.0,25636,0.2029,0.839
0.0,25637,0.6643,0.507
0.0,25638,-1.1462,0.252
0.0,25639,-1.5411,0.123
0.0,25640,-0.4235,0.672
0.0,25642,0.0812,0.935
0.0,25643,0.0239,0.981
0.0,25645,0.0,1.0
0.0,25646,-1.3939,0.163
0.0,25647,0.6958,0.487
0.0,25648,0.0,1.0
0.0,25649,-0.3559,0.722
0.0,25650,-0.2324,0.816
0.0,25651,0.3017,0.763
0.0,25652,0.0,1.0
0.0,25653,-2.5722,0.0101
0.0,25654,0.0,1.0
0.0,25656,-0.0484,0.961
0.0,25657,-1.5927,0.111
0.0,25659,0.1533,0.878
0.0,25660,0.4405,0.66
0.0,25661,-1.1224,0.262
0.0,25662,-0.3557,0.722
0.0,25663,3.3497,0.0008
0.0,25664,-0.0594,0.953
0.0,25665,0.1611,0.872
0.0,25666,0.0,1.0
0.0,25667,0.0,1.0
0.0,25668,-0.0968,0.923
0.0,25669,0.1992,0.842
0.0,25670,0.2888,0.773
0.0,25672,-0.4285,0.668
0.0,25673,1.2295,0.219
0.0,25674,0.3525,0.724
0.0,25675,0.6282,0.53
0.0,25677,0.0,1.0
0.0,25678,-0.618,0.537
0.0,25679,0.0,1.0
0.0,25680,0.0,1.0
0.0,25681,0.6383,0.523
0.0,25682,-0.3713,0.71
0.0,25683,1.2896,0.197
0.0,25684,0.0,1.0
0.0,25685,2.0611,0.0393
0.0,25686,0.0,1.0
0.0,25687,0.0,1.0
0.0,25689,0.0,1.0
0.0,25690,1.067,0.286
0.0,25691,0.6844,0.494
0.0,25692,0.2617,0.794
0.0,25693,-0.1077,0.914
0.0,25694,0.0,1.0
0.0,25695,0.0,1.0
0.0,25696,-0.3163,0.752
0.0,25697,0.0,1.0
0.0,25698,0.0,1.0
0.0,25699,1.1046,0.269
0.0,25700,-0.4562,0.648
0.0,25701,1.1047,0.269
0.0,25702,0.0,1.0
0.0,25703,-0.9139,0.361
0.0,25704,0.3466,0.729
0.0,25705,0.0,1.0
0.0,25706,0.3466,0.729
0.0,25707,-0.0684,0.945
0.0,25708,0.3043,0.761
0.0,25709,2.0213,0.0433
0.0,25710,-1.854,0.0638
0.0,25711,-0.1773,0.859
0.0,25712,1.9092,0.0563
0.0,25713,0.6127,0.54
0.0,25714,0.8808,0.378
0.0,25715,-1.2396,0.215
0.0,25716,0.697,0.486
0.0,25717,0.0,1.0
0.0,25718,0.0,1.0
0.0,25719,2.0467,0.0407
0.0,25720,0.105,0.916
0.0,25721,-0.3792,0.705
0.0,25722,-0.4939,0.621
0.0,25723,-0.6497,0.516
0.0,25725,-1.0653,0.287
0.0,25726,1.0081,0.313
0.0,25727,0.3037,0.761
0.0,25728,0.8861,0.376
0.0,25729,0.0,1.0
0.0,25730,0.0,1.0
0.0,25731,0.7157,0.474
0.0,25732,0.0,1.0
0.0,25733,0.4781,0.633
0.0,25734,0.8294,0.407
0.0,25736,0.0,1.0
0.0,25737,0.0239,0.981
0.0,25738,0.1872,0.852
0.0,25739,-0.2226,0.824
0.0,25740,-0.21,0.834
0.0,25741,-0.0205,0.984
0.0,25742,-0.094,0.925
0.0,25743,1.6221,0.105
0.0,25745,0.2202,0.826
0.0,25746,2.0175,0.0437
0.0,25748,0.6721,0.502
0.0,25750,-1.1107,0.267
0.0,25751,-1.2231,0.221
0.0,25752,-1.5103,0.131
0.0,25753,0.0,1.0
0.0,25754,-2.1603,0.0308
0.0,25755,0.4752,0.635
0.0,25756,0.0,1.0
0.0,25757,-0.4068,0.684
0.0,25758,0.0,1.0
0.0,25759,-0.379,0.705
0.0,25760,1.1046,0.269
0.0,25762,0.0173,0.986
0.0,25763,0.0,1.0
0.0,25764,-0.8892,0.374
0.0,25765,-0.8879,0.375
0.0,25766,0.0,1.0
0.0,25767,0.2201,0.826
0.0,25768,-2.565,0.0103
0.0,25769,0.0,1.0
0.0,25770,0.0,1.0
0.0,25771,-1.2443,0.213
0.0,25772,0.0,1.0
0.0,25773,3.1121,0.0019
0.0,25774,0.0208,0.983
0.0,25775,2.2093,0.0272
0.0,25776,1.5333,0.125
0.0,25777,-0.309,0.757
0.0,25778,1.9836,0.0473
0.0,25779,0.4772,0.633
0.0,25780,0.2029,0.839
0.0,25781,1.7381,0.0822
0.0,25782,-0.0704,0.944
0.0,25783,0.0,1.0
0.0,25784,0.0641,0.949
0.0,25785,0.0,1.0
0.0,25786,0.0,1.0
0.0,25787,0.0,1.0
0.0,25788,0.4152,0.678
0.0,25789,0.0,1.0
0.0,25790,-0.1715,0.864
0.0,25791,-0.0444,0.965
0.0,25792,0.9191,0.358
0.0,25793,0.0,1.0
0.0,25794,0.0,1.0
0.0,25795,0.0,1.0
0.0,25796,-1.0794,0.28
0.0,25797,-0.0885,0.929
0.0,25798,0.0,1.0
0.0,25799,0.0,1.0
0.0,25800,-1.3464,0.178
0.0,25801,0.1487,0.882
0.0,25802,-0.1725,0.863
0.0,25803,0.6161,0.538
0.0,25804,1.854,0.0638
0.0,25805,0.0,1.0
0.0,25806,0.0,1.0
0.0,25807,0.0,1.0
0.0,25808,-0.2371,0.813
0.0,25809,-0.1561,0.876
0.0,25810,0.4204,0.674
0.0,25811,0.0,1.0
0.0,25812,0.0,1.0
0.0,25813,1.7014,0.0889
0.0,25814,-0.0865,0.931
0.0,25815,-0.8577,0.391
0.0,25816,0.0,1.0
0.0,25817,0.0,1.0
0.0,25819,0.0,1.0
0.0,25820,-0.1398,0.889
0.0,25821,0.0,1.0
0.0,25822,0.0,1.0
0.0,25823,-0.0857,0.932
0.0,25824,0.2207,0.825
0.0,25825,1.3268,0.185
0.0,25826,0.2642,0.792
0.0,25827,0.5523,0.581
0.0,25828,0.6901,0.49
0.0,25829,-0.7172,0.473
0.0,25830,-0.238,0.812
0.0,25831,-0.8128,0.416
0.0,25832,0.0,1.0
0.0,25833,-0.1859,0.853
0.0,25834,0.0,1.0
0.0,25835,0.0,1.0
0.0,25836,0.0,1.0
0.0,25837,0.9628,0.336
0.0,25838,-1.0312,0.302
0.0,25839,0.0,1.0
0.0,25840,0.0,1.0
0.0,25841,-0.0205,0.984
0.0,25842,-0.7482,0.454
0.0,25843,0.0,1.0
0.0,25844,1.1093,0.267
0.0,25845,0.5323,0.595
0.0,25846,0.0,1.0
0.0,25847,-0.4535,0.65
0.0,25848,1.9476,0.0515
0.0,25849,1.3908,0.164
0.0,25850,0.023,0.982
0.0,25851,0.0,1.0
0.0,25852,1.9811,0.0476
0.0,25853,-0.9468,0.344
0.0,25854,-1.3372,0.181
0.0,25855,0.0766,0.939
0.0,25856,0.5549,0.579
0.0,25857,2.0967,0.0361
0.0,25858,0.2475,0.805
0.0,25859,1.3545,0.176
0.0,25860,-0.0766,0.939
0.0,25861,0.0,1.0
0.0,25862,1.3233,0.186
0.0,25863,0.2849,0.776
0.0,25864,-0.487,0.626
0.0,25865,0.6032,0.546
0.0,25866,0.0,1.0
0.0,25867,1.2578,0.209
0.0,25868,0.0,1.0
0.0,25869,-0.549,0.583
0.0,25870,0.0,1.0
0.0,25871,0.0,1.0
0.0,25872,0.0,1.0
0.0,25873,0.6958,0.487
0.0,25874,1.8829,0.0598
0.0,25875,0.7548,0.45
0.0,25876,0.5842,0.559
0.0,25877,-0.571,0.568
0.0,25878,3.02,0.0025
0.0,25879,0.7798,0.436
0.0,25880,-0.9525,0.341
0.0,25881,-1.0437,0.297
0.0,25882,0.0,1.0
0.0,25883,0.5458,0.585
0.0,25884,-1.1508,0.25
0.0,25885,0.0,1.0
0.0,25886,0.0,1.0
0.0,25887,1.0472,0.295
0.0,25888,0.5319,0.595
0.0,25889,-0.1704,0.865
0.0,25890,-0.114,0.909
0.0,25891,-0.1884,0.851
0.0,25892,-0.2882,0.773
0.0,25893,0.0,1.0
0.0,25894,0.0,1.0
0.0,25895,0.1479,0.882
0.0,25896,0.0,1.0
0.0,25897,0.2649,0.791
0.0,25898,0.4781,0.633
0.0,25899,2.1801,0.0293
0.0,25900,0.0,1.0
0.0,25901,0.5928,0.553
0.0,25902,1.4273,0.154
0.0,25903,0.7331,0.464
0.0,25904,0.2363,0.813
0.0,25905,0.0,1.0
0.0,25906,0.0,1.0
0.0,25907,1.1614,0.246
0.0,25908,0.0,1.0
0.0,25909,0.3002,0.764
0.0,25910,0.0,1.0
0.0,25911,2.6239,0.0087
0.0,25912,0.6179,0.537
0.0,25913,1.955,0.0506
0.0,25914,0.0125,0.99
0.0,25915,-0.1533,0.878
0.0,25916,-0.2107,0.833
0.0,25917,-1.0053,0.315
0.0,25919,1.7727,0.0763
0.0,25923,0.0,1.0
0.0,25924,-1.1531,0.249
0.0,25925,0.0,1.0
0.0,25927,-2.1147,0.0345
0.0,25928,-0.9797,0.327
0.0,25929,-0.2137,0.831
0.0,25930,0.9902,0.322
0.0,25931,0.0,1.0
0.0,25932,0.0,1.0
0.0,25933,0.0,1.0
0.0,25934,0.0,1.0
0.0,25935,-0.7393,0.46
0.0,25936,0.4781,0.633
0.0,25937,0.0,1.0
0.0,25938,-0.9946,0.32
0.0,25939,0.0,1.0
0.0,25940,-1.231,0.218
0.0,25941,0.0542,0.957
0.0,25943,0.0,1.0
0.0,25944,0.1775,0.859
0.0,25946,0.0,1.0
0.0,25947,0.0,1.0
0.0,25948,0.0,1.0
0.0,25949,1.4138,0.157
0.0,25950,1.0418,0.298
0.0,25951,-0.7581,0.448
0.0,25952,0.5654,0.572
0.0,25953,-0.3372,0.736
0.0,25954,0.8802,0.379
0.0,25955,0.3666,0.714
0.0,25956,0.122,0.903
0.0,25957,-0.1297,0.897
0.0,25959,0.1575,0.875
0.0,25960,0.7397,0.46
0.0,25961,0.0,1.0
0.0,25962,0.0,1.0
0.0,25963,0.7579,0.449
0.0,25964,0.0,1.0
0.0,25965,-0.0542,0.957
0.0,25966,-1.1697,0.242
0.0,25967,0.4273,0.669
0.0,25969,-1.0082,0.313
0.0,25970,0.4528,0.651
0.0,25971,0.0,1.0
0.0,25972,0.0,1.0
0.0,25973,0.5137,0.607
0.0,25974,0.0,1.0
0.0,25975,-0.927,0.354
0.0,25976,0.0,1.0
0.0,25977,2.1495,0.0316
0.0,25978,0.0542,0.957
0.0,25979,0.0,1.0
0.0,25980,-0.1199,0.905
0.0,25981,1.5518,0.121
0.0,25983,0.3997,0.689
0.0,25984,0.7904,0.429
0.0,25985,1.5734,0.116
0.0,25986,1.5626,0.118
0.0,25987,-1.2012,0.23
0.0,25988,0.8802,0.379
0.0,25989,-0.9567,0.339
0.0,25990,0.0,1.0
0.0,25991,-0.1715,0.864
0.0,25992,0.0,1.0
0.0,25993,0.5422,0.588
0.0,25994,-0.8529,0.394
0.0,25995,-2.0175,0.0437
0.0,25996,-0.3359,0.737
0.0,25997,0.0,1.0
0.0,25998,0.0,1.0
0.0,25999,1.0216,0.307
0.0,26000,0.0644,0.949
0.0,26001,-1.0261,0.305
0.0,26002,0.0857,0.932
0.0,26003,0.0,1.0
0.0,26004,0.0,1.0
0.0,26005,1.475,0.14
0.0,26006,-0.2829,0.777
0.0,26007,0.653,0.514
0.0,26008,0.6603,0.509
0.0,26009,0.0,1.0
0.0,26010,0.4362,0.663
0.0,26011,0.1398,0.889
0.0,26012,-0.6282,0.53
0.0,26013,0.3701,0.711
0.0,26014,0.8305,0.406
0.0,26015,0.0,1.0
0.0,26016,0.2286,0.819
0.0,26017,0.0,1.0
0.0,26018,0.1726,0.863
0.0,26019,0.4306,0.667
0.0,26020,0.0,1.0
0.0,26021,1.1984,0.231
0.0,26022,1.2578,0.209
0.0,26023,0.0,1.0
0.0,26024,0.0,1.0
0.0,26025,0.6919,0.489
0.0,26026,-0.5938,0.553
0.0,26027,5.4664,0.0
0.0,26028,0.0,1.0
0.0,26029,0.0,1.0
0.0,26030,0.0,1.0
0.0,26032,0.0,1.0
0.0,26034,-1.3447,0.179
0.0,26035,0.0,1.0
0.0,26036,-0.618,0.537
0.0,26037,-1.3084,0.191
0.0,26038,0.0,1.0
0.0,26039,0.5111,0.609
0.0,26040,0.0,1.0
0.0,26041,1.0058,0.315
0.0,26042,0.618,0.537
0.0,26043,0.0,1.0
0.0,26044,1.1963,0.232
0.0,26045,0.0,1.0
0.0,26046,-0.3576,0.721
0.0,26047,0.0661,0.947
0.0,26048,0.4371,0.662
0.0,26049,-0.5454,0.585
0.0,26050,0.1532,0.878
0.0,26051,0.0,1.0
0.0,26052,0.5866,0.557
0.0,26053,0.0,1.0
0.0,26054,0.0284,0.977
0.0,26055,0.0,1.0
0.0,26056,0.3219,0.748
0.0,26057,0.0,1.0
0.0,26058,1.1116,0.266
0.0,26059,2.0551,0.0399
0.0,26060,-0.4876,0.626
0.0,26061,0.0,1.0
0.0,26063,0.0,1.0
0.0,26064,-0.6585,0.51
0.0,26065,-0.787,0.431
0.0,26066,-0.5214,0.602
0.0,26067,0.0,1.0
0.0,26068,0.5669,0.571
0.0,26069,0.0,1.0
0.0,26070,-0.2976,0.766
0.0,26071,0.0,1.0
0.0,26072,0.0,1.0
0.0,26073,1.807,0.0708
0.0,26074,1.2333,0.218
0.0,26075,-0.7985,0.425
0.0,26076,-0.0349,0.972
0.0,26077,0.4154,0.678
0.0,26078,-0.4562,0.648
0.0,26079,1.258,0.208
0.0,26080,0.0,1.0
0.0,26081,1.0683,0.285
0.0,26082,0.0,1.0
0.0,26083,0.0,1.0
0.0,26084,0.0,1.0
0.0,26085,-0.245,0.806
0.0,26086,0.0,1.0
0.0,26087,0.0,1.0
