alpha,topic,trisk,pvalue
0.0,25497,-0.6018,0.547
0.0,25498,0.3938,0.694
0.0,25499,0.2328,0.816
0.0,25500,0.0,1.0
0.0,25501,1.0658,0.287
0.0,25502,1.1068,0.268
0.0,25503,0.0,1.0
0.0,25504,-1.5167,0.129
0.0,25505,1.4386,0.15
0.0,25506,-0.6321,0.527
0.0,25507,1.7425,0.0815
0.0,25508,1.0437,0.297
0.0,25509,-0.6007,0.548
0.0,25510,1.6885,0.0914
0.0,25511,0.9662,0.334
0.0,25512,-0.6909,0.49
0.0,25513,-0.0547,0.956
0.0,25514,0.628,0.53
0.0,25515,0.0,1.0
0.0,25516,0.0,1.0
0.0,25517,0.0,1.0
0.0,25518,0.2414,0.809
0.0,25519,0.4526,0.651
0.0,25522,0.4297,0.667
0.0,25523,-0.2005,0.841
0.0,25524,-3.2703,0.0011
0.0,25525,0.6877,0.492
0.0,25526,-0.0159,0.987
0.0,25527,-0.3338,0.739
0.0,25528,0.0,1.0
0.0,25529,0.3748,0.708
0.0,25530,2.9293,0.0034
0.0,25531,-0.851,0.395
0.0,25532,-0.0992,0.921
0.0,25533,0.0,1.0
0.0,25534,-0.1298,0.897
0.0,25535,-1.1615,0.245
0.0,25536,-0.8804,0.379
0.0,25537,0.0,1.0
0.0,25538,0.351,0.726
0.0,25539,2.0364,0.0417
0.0,25540,0.1114,0.911
0.0,25541,-0.3911,0.696
0.0,25542,0.498,0.619
0.0,25543,-0.0213,0.983
0.0,25544,0.4161,0.677
0.0,25545,-0.2179,0.828
0.0,25546,0.0,1.0
0.0,25547,1.6822,0.0926
0.0,25548,1.872,0.0612
0.0,25549,0.0,1.0
0.0,25550,1.7615,0.0782
0.0,25551,-0.0305,0.976
0.0,25552,0.0,1.0
0.0,25553,0.7874,0.431
0.0,25554,1.7717,0.0765
0.0,25555,2.0552,0.0399
0.0,25556,0.1135,0.91
0.0,25557,0.4569,0.648
0.0,25558,1.3578,0.175
0.0,25559,0.936,0.349
0.0,25560,0.0,1.0
0.0,25562,0.7445,0.457
0.0,25563,0.4828,0.629
0.0,25564,0.0,1.0
0.0,25565,0.854,0.393
0.0,25566,0.0,1.0
0.0,25567,-0.2793,0.78
0.0,25568,0.0709,0.943
0.0,25569,-0.624,0.533
0.0,25570,0.5972,0.55
0.0,25571,0.0,1.0
0.0,25572,-1.2951,0.195
0.0,25573,-1.5007,0.133
0.0,25574,-0.1135,0.91
0.0,25575,0.0,1.0
0.0,25576,1.758,0.0788
0.0,25577,0.0,1.0
0.0,25578,-1.4583,0.145
0.0,25579,1.3109,0.19
0.0,25580,-0.5203,0.603
0.0,25581,-0.8535,0.393
0.0,25582,0.455,0.649
0.0,25583,0.0,1.0
0.0,25584,0.0,1.0
0.0,25585,0.0,1.0
0.0,25586,1.9807,0.0477
0.0,25587,0.4828,0.629
0.0,25588,0.4342,0.664
0.0,25589,0.1426,0.887
0.0,25590,1.1322,0.258
0.0,25591,-0.2962,0.767
0.0,25592,0.0977,0.922
0.0,25594,0.0,1.0
0.0,25596,0.3701,0.711
0.0,25597,-1.1068,0.268
0.0,25598,-1.0994,0.272
0.0,25599,0.7044,0.481
0.0,25600,-0.8022,0.422
0.0,25602,-0.166,0.868
0.0,25603,-0.3538,0.723
0.0,25604,0.0,1.0
0.0,25606,0.0,1.0
0.0,25607,0.529,0.597
0.0,25608,0.8495,0.396
0.0,25609,-0.2925,0.77
0.0,25610,1.3305,0.183
0.0,25611,0.9277,0.354
0.0,25613,-0.826,0.409
0.0,25615,0.1697,0.865
0.0,25616,-0.7655,0.444
0.0,25617,-2.2308,0.0257
0.0,25618,2.4663,0.0137
0.0,25619,0.1593,0.873
0.0,25620,-1.276,0.202
0.0,25621,-0.6369,0.524
0.0,25622,-0.0881,0.93
0.0,25623,0.0,1.0
0.0,25624,-0.0085,0.993
0.0,25625,-0.1881,0.851
0.0,25626,0.1685,0.866
0.0,25627,0.6873,0.492
0.0,25628,0.2675,0.789
0.0,25629,0.3826,0.702
0.0,25630,-1.9825,0.0475
0.0,25631,0.401,0.688
0.0,25632,0.3824,0.702
0.0,25633,0.2049,0.838
0.0,25634,0.9705,0.332
0.0,25635,1.6371,0.102
0.0,25636,0.2742,0.784
0.0,25637,0.6707,0.502
0.0,25638,-1.3473,0.178
0.0,25639,-0.5679,0.57
0.0,25640,-0.4276,0.669
0.0,25642,0.082,0.935
0.0,25643,0.0241,0.981
0.0,25645,0.0,1.0
0.0,25646,-1.4075,0.159
0.0,25647,0.7026,0.482
0.0,25648,-0.6207,0.535
0.0,25649,0.4342,0.664
0.0,25650,1.6921,0.0907
0.0,25651,0.2499,0.803
0.0,25652,0.0,1.0
0.0,25653,-2.8933,0.0038
0.0,25654,0.0,1.0
0.0,25656,-0.8722,0.383
0.0,25657,-1.5945,0.111
0.0,25659,0.1548,0.877
0.0,25660,0.0,1.0
0.0,25661,0.0709,0.943
0.0,25662,-0.4974,0.619
0.0,25663,3.3822,0.0007
0.0,25664,-0.0599,0.952
0.0,25665,0.3227,0.747
0.0,25666,0.0,1.0
0.0,25667,0.0,1.0
0.0,25668,-0.0977,0.922
0.0,25669,0.2011,0.841
0.0,25670,0.2916,0.771
0.0,25672,-0.3131,0.754
0.0,25673,1.3323,0.183
0.0,25674,-0.5328,0.594
0.0,25675,0.6343,0.526
0.0,25677,0.0,1.0
0.0,25678,-1.2702,0.204
0.0,25679,0.3391,0.735
0.0,25680,0.0,1.0
0.0,25681,0.6445,0.519
0.0,25682,-0.3749,0.708
0.0,25683,1.041,0.298
0.0,25684,0.0,1.0
0.0,25685,2.0811,0.0375
0.0,25686,0.0,1.0
0.0,25687,-0.656,0.512
0.0,25689,0.0,1.0
0.0,25690,0.7952,0.427
0.0,25691,0.0,1.0
0.0,25692,-0.0376,0.97
0.0,25693,-0.1634,0.87
0.0,25694,0.0,1.0
0.0,25695,0.0,1.0
0.0,25696,-0.3194,0.749
0.0,25697,0.0,1.0
0.0,25698,0.0,1.0
0.0,25699,1.1154,0.265
0.0,25700,0.2499,0.803
0.0,25701,1.1154,0.265
0.0,25702,0.0,1.0
0.0,25703,-1.4275,0.153
0.0,25704,0.589,0.556
0.0,25705,0.0,1.0
0.0,25706,-0.179,0.858
0.0,25707,0.3375,0.736
0.0,25708,0.3073,0.759
0.0,25709,2.2013,0.0277
0.0,25710,-1.872,0.0612
0.0,25711,-0.6838,0.494
0.0,25712,2.2343,0.0255
0.0,25713,0.6187,0.536
0.0,25714,0.8893,0.374
0.0,25715,-1.2516,0.211
0.0,25716,0.8015,0.423
0.0,25717,0.0,1.0
0.0,25718,0.0,1.0
0.0,25719,2.1196,0.0341
0.0,25720,0.0693,0.945
0.0,25721,0.4431,0.658
0.0,25722,-0.4987,0.618
0.0,25723,-0.2732,0.785
0.0,25725,-1.0757,0.282
0.0,25726,1.0179,0.309
0.0,25727,-0.2857,0.775
0.0,25728,0.3828,0.702
0.0,25729,0.0,1.0
0.0,25730,0.0,1.0
0.0,25731,0.0,1.0
0.0,25732,0.0,1.0
0.0,25733,0.4828,0.629
0.0,25734,1.2002,0.23
0.0,25736,0.0,1.0
0.0,25737,0.0241,0.981
0.0,25738,-0.064,0.949
0.0,25739,0.4247,0.671
0.0,25740,0.0,1.0
0.0,25741,-0.0207,0.983
0.0,25742,0.1279,0.898
0.0,25743,1.6378,0.102
0.0,25745,0.2475,0.805
0.0,25746,0.0,1.0
0.0,25748,0.6787,0.497
0.0,25750,-1.1215,0.262
0.0,25751,-1.235,0.217
0.0,25752,-0.6284,0.53
0.0,25753,0.0,1.0
0.0,25754,-2.7736,0.0056
0.0,25755,0.3737,0.709
0.0,25756,0.0,1.0
0.0,25757,-0.4108,0.681
0.0,25758,0.0,1.0
0.0,25759,0.0091,0.993
0.0,25760,0.0,1.0
0.0,25762,0.0175,0.986
0.0,25763,-0.1664,0.868
0.0,25764,-0.8978,0.369
0.0,25765,-0.8965,0.37
0.0,25766,0.0,1.0
0.0,25767,0.2223,0.824
0.0,25768,-1.9628,0.0497
0.0,25769,0.0,1.0
0.0,25770,0.0,1.0
0.0,25771,-0.0853,0.932
0.0,25772,-0.6423,0.521
0.0,25773,1.1053,0.269
0.0,25774,0.021,0.983
0.0,25775,2.2308,0.0257
0.0,25776,0.2058,0.837
0.0,25777,0.5693,0.569
0.0,25778,2.0028,0.0452
0.0,25779,0.5353,0.592
0.0,25780,0.0,1.0
0.0,25781,1.2632,0.207
0.0,25782,-0.0711,0.943
0.0,25783,0.0,1.0
0.0,25784,0.0647,0.948
0.0,25785,0.0,1.0
0.0,25786,0.0,1.0
0.0,25787,0.0,1.0
0.0,25788,1.1679,0.243
0.0,25789,0.0865,0.931
0.0,25790,0.0,1.0
0.0,25791,-0.0449,0.964
0.0,25792,0.928,0.353
0.0,25793,0.0,1.0
0.0,25794,0.0,1.0
0.0,25795,0.0,1.0
0.0,25796,-1.0899,0.276
0.0,25797,-0.0894,0.929
0.0,25798,0.0,1.0
0.0,25799,0.0,1.0
0.0,25800,-1.3594,0.174
0.0,25801,0.1125,0.91
0.0,25802,-0.1742,0.862
0.0,25803,0.6221,0.534
0.0,25804,1.872,0.0612
0.0,25805,0.0,1.0
0.0,25806,0.0,1.0
0.0,25807,0.0,1.0
0.0,25808,-0.5932,0.553
0.0,25809,-0.1576,0.875
0.0,25810,0.7933,0.428
0.0,25811,0.0,1.0
0.0,25812,0.0,1.0
0.0,25813,1.7179,0.0859
0.0,25814,-0.189,0.85
0.0,25815,-0.8661,0.386
0.0,25816,0.0,1.0
0.0,25817,0.0,1.0
0.0,25819,0.0,1.0
0.0,25820,-0.1412,0.888
0.0,25821,-0.4828,0.629
0.0,25822,0.0,1.0
0.0,25823,-0.2499,0.803
0.0,25824,-0.3635,0.716
0.0,25825,0.0,1.0
0.0,25826,0.6858,0.493
0.0,25827,0.5577,0.577
0.0,25828,0.761,0.447
0.0,25829,-0.936,0.349
0.0,25830,-0.1278,0.898
0.0,25831,-0.6909,0.49
0.0,25832,-0.6877,0.492
0.0,25833,-1.1156,0.265
0.0,25834,0.0,1.0
0.0,25835,-0.1995,0.842
0.0,25836,-0.0865,0.931
0.0,25837,0.7728,0.44
0.0,25838,-1.0412,0.298
0.0,25839,0.0,1.0
0.0,25840,0.0,1.0
0.0,25841,-0.2034,0.839
0.0,25842,0.0,1.0
0.0,25843,0.0726,0.942
0.0,25844,1.1201,0.263
0.0,25845,0.5375,0.591
0.0,25846,0.0,1.0
0.0,25847,0.7041,0.481
0.0,25848,2.0055,0.0449
0.0,25849,0.0,1.0
0.0,25850,0.0232,0.981
0.0,25851,0.0,1.0
0.0,25852,2.2965,0.0217
0.0,25853,0.0,1.0
0.0,25854,-0.589,0.556
0.0,25855,0.1262,0.9
0.0,25856,0.188,0.851
0.0,25857,2.1171,0.0343
0.0,25858,-1.1847,0.236
0.0,25859,0.8386,0.402
0.0,25860,-0.0773,0.938
0.0,25861,2.037,0.0417
0.0,25862,0.3499,0.726
0.0,25863,0.0,1.0
0.0,25864,-0.5358,0.592
0.0,25865,0.5349,0.593
0.0,25866,0.0,1.0
0.0,25867,1.27,0.204
0.0,25868,0.0,1.0
0.0,25869,-0.5544,0.579
0.0,25870,0.0,1.0
0.0,25871,0.0,1.0
0.0,25872,0.0,1.0
0.0,25873,0.3701,0.711
0.0,25874,1.9012,0.0573
0.0,25875,0.1278,0.898
0.0,25876,0.5192,0.604
0.0,25877,-0.9167,0.359
0.0,25878,2.9439,0.0033
0.0,25879,0.7874,0.431
0.0,25880,-0.9618,0.336
0.0,25881,-0.8594,0.39
0.0,25882,0.0,1.0
0.0,25883,0.4737,0.636
0.0,25884,-0.8182,0.413
0.0,25885,0.0,1.0
0.0,25886,0.0,1.0
0.0,25887,1.1546,0.248
0.0,25888,0.4622,0.644
0.0,25889,-0.172,0.863
0.0,25890,-0.0399,0.968
0.0,25891,-0.1902,0.849
0.0,25892,-0.291,0.771
0.0,25893,0.0,1.0
0.0,25894,0.0,1.0
0.0,25895,0.2438,0.807
0.0,25896,0.4828,0.629
0.0,25897,1.5352,0.125
0.0,25898,0.4828,0.629
0.0,25899,1.9649,0.0495
0.0,25900,0.0,1.0
0.0,25901,0.5985,0.55
0.0,25902,1.4411,0.15
0.0,25903,0.7402,0.459
0.0,25904,0.1072,0.915
0.0,25905,0.0,1.0
0.0,25906,0.0,1.0
0.0,25907,1.1727,0.241
0.0,25908,0.0,1.0
0.0,25909,0.3031,0.762
0.0,25910,0.0794,0.937
0.0,25911,2.2763,0.0229
0.0,25912,0.0,1.0
0.0,25913,1.7913,0.0733
0.0,25914,0.0126,0.99
0.0,25915,-0.6838,0.494
0.0,25916,-0.0479,0.962
0.0,25917,-0.1134,0.91
0.0,25919,1.872,0.0612
0.0,25923,0.0,1.0
0.0,25924,-1.1154,0.265
0.0,25925,0.0,1.0
0.0,25927,-2.1352,0.0328
0.0,25928,-1.8125,0.07
0.0,25929,0.0215,0.983
0.0,25930,0.6554,0.512
0.0,25931,0.0,1.0
0.0,25932,-0.8062,0.42
0.0,25933,0.0,1.0
0.0,25934,0.0,1.0
0.0,25935,-0.7465,0.455
0.0,25936,1.1068,0.268
0.0,25937,0.0,1.0
0.0,25938,-1.0816,0.279
0.0,25939,0.0,1.0
0.0,25940,0.3326,0.739
0.0,25941,0.0,1.0
0.0,25943,0.0,1.0
0.0,25944,0.0,1.0
0.0,25946,0.0,1.0
0.0,25947,0.0,1.0
0.0,25948,0.0,1.0
0.0,25949,0.0,1.0
0.0,25950,0.1503,0.881
0.0,25951,-0.6593,0.51
0.0,25952,-0.2921,0.77
0.0,25953,-0.6347,0.526
0.0,25954,0.2011,0.841
0.0,25955,0.7026,0.482
0.0,25956,0.3559,0.722
0.0,25957,-0.131,0.896
0.0,25959,0.0,1.0
0.0,25960,-0.0376,0.97
0.0,25961,0.0,1.0
0.0,25962,0.2675,0.789
0.0,25963,0.7105,0.477
0.0,25964,0.0,1.0
0.0,25965,0.0,1.0
0.0,25966,-0.4569,0.648
0.0,25967,1.2945,0.196
0.0,25969,-1.018,0.309
0.0,25970,0.811,0.417
0.0,25971,0.0,1.0
0.0,25972,0.0,1.0
0.0,25973,0.5187,0.604
0.0,25974,0.0,1.0
0.0,25975,-0.936,0.349
0.0,25976,0.0,1.0
0.0,25977,1.8379,0.0661
0.0,25978,0.0,1.0
0.0,25979,0.624,0.533
0.0,25980,-0.5817,0.561
0.0,25981,0.3809,0.703
0.0,25983,0.4036,0.687
0.0,25984,0.7981,0.425
0.0,25985,1.5887,0.112
0.0,25986,1.7314,0.0834
0.0,25987,-1.2128,0.225
0.0,25988,0.2011,0.841
0.0,25989,-1.0721,0.284
0.0,25990,0.0,1.0
0.0,25991,-0.1732,0.862
0.0,25992,0.0,1.0
0.0,25993,0.5475,0.584
0.0,25994,-0.198,0.843
0.0,25995,-2.037,0.0417
0.0,25996,0.1795,0.858
0.0,25997,0.0,1.0
0.0,25998,0.0,1.0
0.0,25999,1.0315,0.302
0.0,26000,0.3125,0.755
0.0,26001,-0.8398,0.401
0.0,26002,0.0,1.0
0.0,26003,0.0,1.0
0.0,26004,0.0,1.0
0.0,26005,1.4029,0.161
0.0,26006,-0.2857,0.775
0.0,26007,0.0,1.0
0.0,26008,1.0662,0.286
0.0,26009,0.0,1.0
0.0,26010,0.7182,0.473
0.0,26011,-0.3963,0.692
0.0,26012,0.3324,0.74
0.0,26013,0.4798,0.631
0.0,26014,1.4275,0.153
0.0,26015,0.0,1.0
0.0,26016,0.2667,0.79
0.0,26017,0.0,1.0
0.0,26018,0.1742,0.862
0.0,26019,0.4348,0.664
0.0,26020,0.0,1.0
0.0,26021,1.2101,0.226
0.0,26022,1.27,0.204
0.0,26023,0.0,1.0
0.0,26024,0.0,1.0
0.0,26025,-0.1616,0.872
0.0,26026,-0.8884,0.374
0.0,26027,5.5194,0.0
0.0,26028,0.0,1.0
0.0,26029,0.0,1.0
0.0,26030,0.0,1.0
0.0,26032,0.0,1.0
0.0,26034,-0.7655,0.444
0.0,26035,0.0,1.0
0.0,26036,-0.624,0.533
0.0,26037,-1.3211,0.187
0.0,26038,0.0,1.0
0.0,26039,0.0865,0.931
0.0,26040,0.0,1.0
0.0,26041,0.4646,0.642
0.0,26042,0.8739,0.382
0.0,26043,-0.042,0.966
0.0,26044,1.2079,0.227
0.0,26045,-0.1438,0.886
0.0,26046,0.694,0.488
0.0,26047,0.0437,0.965
0.0,26048,0.2164,0.829
0.0,26049,-0.3537,0.724
0.0,26050,0.1547,0.877
0.0,26051,0.0,1.0
0.0,26052,0.5923,0.554
0.0,26053,0.0,1.0
0.0,26054,0.0287,0.977
0.0,26055,0.0,1.0
0.0,26056,0.2403,0.81
0.0,26057,-0.7241,0.469
0.0,26058,0.8744,0.382
0.0,26059,0.0,1.0
0.0,26060,-0.1114,0.911
0.0,26061,0.0,1.0
0.0,26063,0.0,1.0
0.0,26064,0.0753,0.94
0.0,26065,-0.7947,0.427
0.0,26066,-0.5265,0.599
0.0,26067,0.0,1.0
0.0,26068,0.5724,0.567
0.0,26069,0.0,1.0
0.0,26070,0.1823,0.855
0.0,26071,0.0,1.0
0.0,26072,0.0,1.0
0.0,26073,0.6066,0.544
0.0,26074,1.0448,0.296
0.0,26075,-1.414,0.157
0.0,26076,-0.0352,0.972
0.0,26077,0.4195,0.675
0.0,26078,-1.1393,0.255
0.0,26079,1.2702,0.204
0.0,26080,0.0,1.0
0.0,26081,0.1496,0.881
0.0,26082,0.0,1.0
0.0,26083,0.0,1.0
0.0,26084,0.0447,0.964
0.0,26085,0.4724,0.637
0.0,26086,0.0,1.0
0.0,26087,0.0,1.0
0.0,26088,0.0,1.0
0.0,26089,0.0,1.0
0.0,26090,-0.4828,0.629
0.0,26091,0.6984,0.485
0.0,26093,-1.886,0.0593
0.0,26094,0.0,1.0
0.0,26095,0.0,1.0
0.0,26096,2.2897,0.0221
0.0,26097,0.6973,0.486
0.0,26098,-0.4804,0.631
0.0,26099,-0.2011,0.841
0.0,26100,1.0773,0.281
0.0,26101,-0.1881,0.851
0.0,26102,0.656,0.512
0.0,26103,0.5375,0.591
0.0,26104,0.0,1.0
0.0,26105,0.0,1.0
0.0,26106,0.435,0.664
0.0,26107,0.463,0.643
0.0,26108,1.4848,0.138
0.0,26109,0.5348,0.593
0.0,26110,0.0,1.0
0.0,26111,0.6045,0.546
0.0,26112,0.0,1.0
0.0,26113,-0.3046,0.761
0.0,26114,0.2645,0.791
0.0,26115,0.0,1.0
0.0,26116,0.5874,0.557
0.0,26117,-0.0207,0.983
0.0,26118,-0.1125,0.91
0.0,26119,0.8027,0.422
0.0,26120,-0.1035,0.918
0.0,26121,0.0,1.0
0.0,26122,-0.1334,0.894
0.0,26123,-0.3438,0.731
0.0,26124,0.6839,0.494
0.0,26125,2.9146,0.0036
0.0,26126,0.0,1.0
0.0,26127,-0.3261,0.744
0.0,26128,-0.8498,0.395
0.0,26129,0.5861,0.558
0.0,26130,1.7396,0.082
0.0,26131,0.0367,0.971
0.0,26132,0.0,1.0
0.0,26133,0.0,1.0
0.0,26134,0.0636,0.949
0.0,26135,0.1795,0.858
0.0,26136,0.0,1.0
0.0,26137,-1.2971,0.195
0.0,26138,-0.505,0.614
0.0,26139,1.5884,0.112
0.0,26140,0.0,1.0
0.0,26141,-0.3737,0.709
0.0,26142,0.0,1.0
0.0,26143,0.0,1.0
0.0,26144,1.5793,0.114
0.0,26145,-0.2177,0.828
0.0,26146,0.6787,0.497
0.0,26147,-0.3324,0.74
0.0,26148,-0.9608,0.337
0.0,26149,-2.0838,0.0372
0.0,26150,0.0,1.0
0.0,26152,0.0,1.0
0.0,26154,0.0,1.0
0.0,26155,0.0,1.0
0.0,26156,0.0,1.0
0.0,26157,-0.0657,0.948
0.0,26158,-0.0988,0.921
0.0,26159,0.0977,0.922
0.0,26160,0.0654,0.948
0.0,26161,1.8821,0.0599
0.0,26162,-0.3796,0.704
0.0,26163,-0.0695,0.945
0.0,26164,0.2496,0.803
0.0,26165,0.1061,0.916
0.0,26166,0.0,1.0
0.0,26167,0.1412,0.888
0.0,26169,0.0,1.0
0.0,26170,0.0,1.0
0.0,26171,0.0,1.0
0.0,26172,1.9488,0.0514
0.0,26173,-0.2778,0.781
0.0,26174,-0.7105,0.477
0.0,26175,0.0,1.0
0.0,26176,-0.3826,0.702
0.0,26177,0.3438,0.731
0.0,26179,-0.4322,0.666
0.0,26180,0.6838,0.494
0.0,26181,-0.3341,0.738
0.0,26182,0.4448,0.656
0.0,26183,-2.037,0.0417
0.0,26184,0.0,1.0
0.0,26185,-0.1784,0.858
0.0,26187,1.5361,0.125
0.0,26188,0.6187,0.536
0.0,26189,-0.4749,0.635
0.0,26191,0.8521,0.394
0.0,26192,0.0,1.0
0.0,26193,-3.1423,0.0017
0.0,26194,-0.2991,0.765
0.0,26195,0.8043,0.421
0.0,26196,0.0,1.0
0.0,26197,-0.2234,0.823
0.0,26198,-0.1458,0.884
0.0,26199,1.9096,0.0562
0.0,26200,0.7724,0.44
0.0,26201,-2.037,0.0417
0.0,26203,0.0381,0.97
0.0,26204,0.3499,0.726
0.0,26205,0.3085,0.758
0.0,26206,0.7227,0.47
0.0,26207,-0.6637,0.507
0.0,26208,0.8673,0.386
0.0,26209,0.0,1.0
0.0,26211,0.6821,0.495
0.0,26214,0.0693,0.945
0.0,26215,-1.0657,0.287
0.0,26216,0.0,1.0
0.0,26217,-0.5608,0.575
0.0,26218,0.0,1.0
0.0,26219,0.0,1.0
0.0,26220,-0.0358,0.971
0.0,26221,1.2951,0.195
0.0,26222,2.3365,0.0195
0.0,26223,0.9299,0.352
0.0,26224,1.0575,0.29
0.0,26225,0.0535,0.957
0.0,26226,0.9052,0.365
0.0,26227,0.3735,0.709
0.0,26228,0.4188,0.675
0.0,26229,0.6749,0.5
0.0,26230,1.5595,0.119
0.0,26231,0.0,1.0
0.0,26232,-1.6831,0.0924
0.0,26233,0.656,0.512
0.0,26234,-1.4575,0.145
0.0,26235,0.0,1.0
0.0,26236,0.0,1.0
0.0,26237,1.1068,0.268
0.0,26238,0.0,1.0
0.0,26239,-0.4917,0.623
0.0,26240,0.0,1.0
0.0,26241,-0.5187,0.604
0.0,26242,-0.4296,0.668
0.0,26243,-2.5582,0.0105
0.0,26245,0.0377,0.97
0.0,26246,0.1369,0.891
0.0,26247,1.9273,0.054
0.0,26249,2.5185,0.0118
0.0,26250,0.0,1.0
0.0,26251,-0.7269,0.467
0.0,26252,0.0,1.0
0.0,26253,-0.7952,0.427
0.0,26254,0.0,1.0
0.0,26255,-1.7716,0.0765
0.0,26256,0.7554,0.45
0.0,26257,0.0,1.0
0.0,26258,-0.2328,0.816
0.0,26259,0.0,1.0
0.0,26260,0.0,1.0
0.0,26261,0.8594,0.39
0.0,26262,0.0,1.0
0.0,26263,0.0,1.0
0.0,26264,1.9006,0.0574
0.0,26266,0.0,1.0
0.0,26267,0.3122,0.755
0.0,26268,2.3096,0.0209
0.0,26269,-0.1512,0.88
0.0,26270,-0.1657,0.868
0.0,26271,0.4981,0.618
0.0,26272,0.2667,0.79
0.0,26273,-0.8386,0.402
0.0,26274,0.0,1.0
0.0,26275,1.0762,0.282
0.0,26276,-1.5771,0.115
0.0,26277,0.6838,0.494
0.0,26278,-0.0062,0.995
0.0,26279,0.0,1.0
0.0,26280,0.0,1.0
0.0,26281,0.4116,0.681
0.0,26282,0.0,1.0
0.0,26283,0.1253,0.9
0.0,26284,0.0,1.0
0.0,26285,2.1547,0.0312
0.0,26286,0.0,1.0
0.0,26287,0.0,1.0
0.0,26288,2.037,0.0417
0.0,26289,0.0315,0.975
0.0,26290,0.5594,0.576
0.0,26291,0.0,1.0
0.0,26292,2.4106,0.016
0.0,26293,0.0,1.0
0.0,26294,0.624,0.533
0.0,26295,0.7312,0.465
0.0,26296,-0.6549,0.513
0.0,26297,0.0,1.0
0.0,26298,0.292,0.77
0.0,26299,0.0,1.0
0.0,26300,-0.3559,0.722
0.0,26301,-0.1625,0.871
0.0,26302,-0.1225,0.903
0.0,26303,0.0,1.0
0.0,26304,0.0,1.0
0.0,26305,0.0,1.0
0.0,26307,0.0,1.0
0.0,26308,-0.3663,0.714
0.0,26309,0.1203,0.904
0.0,26310,1.2154,0.224
0.0,26311,0.438,0.661
0.0,26312,-1.7775,0.0755
0.0,26313,-0.1634,0.87
0.0,26314,0.0,1.0
0.0,26315,0.3701,0.711
0.0,26316,0.2819,0.778
0.0,26317,0.2048,0.838
0.0,26318,0.9089,0.363
0.0,26319,0.9892,0.323
0.0,26320,0.0,1.0
0.0,26321,0.0,1.0
0.0,26322,0.0,1.0
0.0,26323,0.2739,0.784
0.0,26324,0.082,0.935
0.0,26325,0.0,1.0
0.0,26326,-0.1131,0.91
0.0,26327,0.6559,0.512
0.0,26328,0.0,1.0
0.0,26329,0.0,1.0
0.0,26331,0.0,1.0
0.0,26332,1.7874,0.0739
0.0,26333,-0.1851,0.853
0.0,26334,1.896,0.058
0.0,26335,-1.21,0.226
0.0,26336,-1.5887,0.112
0.0,26337,0.1914,0.848
0.0,26338,0.0,1.0
0.0,26342,0.0,1.0
0.0,26343,-0.4664,0.641
0.0,26344,0.0,1.0
0.0,26345,0.2235,0.823
0.0,26346,-0.039,0.969
0.0,26347,0.0,1.0
0.0,26348,0.1881,0.851
0.0,26350,-0.1494,0.881
0.0,26351,-2.8468,0.0044
0.0,26352,-0.1022,0.919
0.0,26353,-0.4861,0.627
0.0,26354,0.347,0.729
0.0,26355,-0.0634,0.949
0.0,26356,-0.356,0.722
0.0,26357,0.0,1.0
0.0,26358,0.0,1.0
0.0,26359,0.0,1.0
0.0,26360,-0.3601,0.719
0.0,26361,-0.0622,0.95
0.0,26362,0.0,1.0
0.0,26363,0.7242,0.469
0.0,26364,-1.3083,0.191
0.0,26365,1.3369,0.181
0.0,26366,2.7597,0.0058
0.0,26367,0.0599,0.952
0.0,26368,0.5876,0.557
0.0,26369,0.0,1.0
0.0,26370,0.0,1.0
0.0,26371,-0.2183,0.827
0.0,26372,-0.5375,0.591
0.0,26373,-2.1352,0.0328
0.0,26374,0.0,1.0
0.0,26375,0.0,1.0
0.0,26376,-0.854,0.393
0.0,26377,2.4271,0.0152
0.0,26378,0.0,1.0
0.0,26379,0.5676,0.57
0.0,26380,0.0,1.0
0.0,26381,0.0655,0.948
0.0,26382,0.9123,0.362
0.0,26383,-1.4575,0.145
0.0,26384,0.0,1.0
0.0,26385,-0.2034,0.839
0.0,26386,0.2432,0.808
0.0,26387,0.7515,0.452
0.0,26388,-0.9608,0.337
0.0,26389,-1.6329,0.103
0.0,26390,0.6343,0.526
0.0,26391,0.0,1.0
0.0,26392,1.4075,0.159
0.0,26393,-4.071,0.0
0.0,26394,0.0,1.0
0.0,26395,0.9454,0.344
0.0,26396,0.0821,0.935
0.0,26397,0.0,1.0
0.0,26398,0.0,1.0
0.0,26399,-0.0709,0.943
0.0,26400,-0.7242,0.469
0.0,26401,-0.3442,0.731
0.0,26402,1.1029,0.27
0.0,26403,-0.6593,0.51
0.0,26404,0.0,1.0
0.0,26405,0.0,1.0
0.0,26406,0.6343,0.526
0.0,26407,0.0368,0.971
0.0,26408,-2.075,0.038
0.0,26409,2.037,0.0417
0.0,26410,-0.6661,0.505
0.0,26411,-0.312,0.755
0.0,26412,0.0,1.0
0.0,26413,0.0,1.0
0.0,26414,0.0,1.0
0.0,26415,0.5922,0.554
0.0,26416,0.8117,0.417
0.0,26417,0.4917,0.623
0.0,26418,0.904,0.366
0.0,26419,0.0,1.0
0.0,26420,-0.1756,0.861
0.0,26421,0.4606,0.645
0.0,26422,0.465,0.642
0.0,26423,0.2722,0.785
0.0,26424,-0.4603,0.645
0.0,26425,0.063,0.95
0.0,26426,0.0,1.0
